21590,0.0,1.0,6.0,0.0,15.0,85.0,15
9990,3.0,1.0,5.0,0.0,12.0,51.0,4
21000,0.0,1.0,6.0,0.0,10000.0,85.0,8
7800,3.0,1.0,5.0,3.0,51800.0,66.0,8
27980,0.0,0.0,7.0,0.0,1647.3626086956522,85.0,15
14950,5.0,0.0,6.0,2.0,1386.0,87.0,11
13880,0.0,1.0,5.0,3.0,63150.0,70.0,14
13490,3.0,0.0,5.0,1.0,16600.0,66.0,15
13500,0.0,1.0,5.0,3.0,92449.0,70.0,2
12980,2.0,1.0,6.0,2.0,52575.0,81.0,17
14900,2.0,0.0,6.0,2.0,39000.0,100.0,14
37875,4.0,0.0,8.0,0.0,27120.0,191.0,16
8600,5.0,1.0,5.0,2.0,42000.0,66.0,8
15420,0.0,0.0,7.0,3.0,44585.0,85.0,15
31900,7.0,0.0,6.0,1.0,33949.0,118.0,10
34500,1.0,2.0,7.0,1.0,25000.0,110.0,16
22490,4.0,0.0,6.0,1.0,29380.0,121.0,23
23900,1.0,0.0,7.0,0.0,80.0,85.0,15
15492,2.0,0.0,6.0,2.0,30600.0,100.0,15
6940,3.0,1.0,5.0,3.0,86897.0,66.0,4
15020,1.0,1.0,6.0,3.0,83454.0,92.0,6
20500,1.0,1.0,6.0,1.0,10973.0,85.0,13
10500,5.0,0.0,6.0,2.0,23000.0,66.0,7
25990,7.0,2.0,6.0,3.0,53896.0,118.0,15
14999,1.0,1.0,6.0,3.0,86889.0,81.0,7
18990,2.0,1.0,6.0,0.0,20.0,147.0,17
14850,2.0,0.0,5.0,2.0,24826.0,77.0,12
7980,2.0,1.0,6.0,3.0,137347.0,81.0,12
19900,0.0,0.0,7.0,1.0,11380.0,85.0,6
33950,2.0,0.0,6.0,0.0,1647.3626086956522,147.0,25
15445,2.0,1.0,5.0,0.0,1647.3626086956522,74.0,2
20360,1.0,1.0,6.0,0.0,1647.3626086956522,85.0,10
10900,2.0,1.0,6.0,3.0,82672.0,81.0,8
19890,0.0,1.0,6.0,0.0,1.0,85.0,6
11990,0.0,1.0,5.0,3.0,36200.0,70.0,7
29000,0.0,0.0,6.0,0.0,6000.0,85.0,17
26188,1.0,0.0,7.0,0.0,10.0,110.0,16
7480,3.0,1.0,5.0,3.0,12610.0,51.0,4
11490,3.0,0.0,5.0,2.0,15515.0,66.0,13
14980,4.0,0.0,6.0,2.0,78990.0,100.0,17
10900,3.0,1.0,5.0,0.0,50.0,51.0,3
12400,0.0,1.0,5.0,3.0,72000.0,70.0,12
17500,4.0,1.0,6.0,2.0,16300.0,100.0,19
9390,3.0,1.0,5.0,1.0,25000.0,51.0,9
19900,1.0,0.0,7.0,1.0,4500.0,85.0,6
14780,0.0,1.0,5.0,2.0,11619.0,66.0,9
19890,0.0,1.0,6.0,0.0,5000.0,85.0,9
14480,4.0,0.0,6.0,2.0,129400.0,125.0,16
10450,2.0,1.0,6.0,3.0,78898.0,81.0,18
26800,0.0,0.0,7.0,0.0,1647.3626086956522,85.0,8
11490,3.0,0.0,6.0,2.0,23138.0,66.0,8
16899,2.0,1.0,6.0,0.0,11.0,92.0,16
11299,5.0,1.0,5.0,0.0,10.0,56.0,2
17290,3.0,0.0,6.0,0.0,20.0,66.0,15
18990,2.0,1.0,6.0,0.0,1.0,81.0,6
32700,7.0,0.0,6.0,0.0,10.0,118.0,21
37890,4.0,0.0,8.0,0.0,1647.3626086956522,125.0,26
13500,1.0,1.0,6.0,3.0,110396.0,92.0,1
19397,4.0,1.0,6.0,1.0,10600.0,125.0,17
20900,1.0,1.0,6.0,1.0,21270.0,85.0,3
8800,5.0,1.0,5.0,2.0,110733.0,55.0,3
19900,7.0,2.0,6.0,3.0,130000.0,118.0,28
20480,4.0,1.0,6.0,1.0,29340.0,125.0,21
14990,5.0,0.0,6.0,3.0,28517.0,87.0,15
22930,0.0,0.0,7.0,1.0,6740.0,85.0,16
13990,5.0,0.0,6.0,3.0,33875.0,88.0,8
11990,5.0,0.0,6.0,3.0,19100.0,87.0,14
22980,4.0,0.0,6.0,1.0,27807.0,121.0,21
14490,5.0,0.0,6.0,1.0,17188.0,87.0,13
18989,2.0,0.0,6.0,1.0,11896.0,110.0,18
9500,3.0,1.0,5.0,1.0,1501.0,66.0,4
32930,7.0,0.0,6.0,0.0,1510.0,165.0,17
20988,0.0,1.0,6.0,0.0,10.0,85.0,10
14480,3.0,0.0,6.0,1.0,2000.0,66.0,11
8950,3.0,1.0,5.0,2.0,72000.0,66.0,5
13499,2.0,0.0,6.0,3.0,100000.0,100.0,24
33980,4.0,0.0,6.0,0.0,3500.0,121.0,25
7800,5.0,1.0,5.0,3.0,83000.0,55.0,2
25693,4.0,0.0,6.0,0.0,1.0,122.0,1
15995,1.0,1.0,6.0,3.0,90069.0,92.0,8
18900,1.0,1.0,6.0,2.0,67000.0,81.0,12
30155,4.0,0.0,6.0,0.0,1647.3626086956522,147.0,18
28990,4.0,1.0,6.0,0.0,15.0,103.0,12
12500,4.0,1.0,6.0,3.0,89500.0,100.0,16
18950,4.0,0.0,6.0,2.0,27850.0,100.0,12
15980,1.0,1.0,6.0,3.0,71200.0,85.0,15
21900,1.0,0.0,7.0,2.0,27000.0,85.0,18
15740,0.0,1.0,5.0,1.0,27338.0,66.0,17
9940,3.0,1.0,5.0,1.0,15560.0,66.0,12
37989,7.0,0.0,7.0,1.0,10767.0,118.0,26
40990,4.0,1.0,6.0,0.0,15.0,147.0,26
11990,0.0,1.0,5.0,3.0,100000.0,70.0,13
10990,3.0,1.0,5.0,0.0,3.0,51.0,4
10450,3.0,2.0,5.0,3.0,20100.0,66.0,13
19000,1.0,1.0,6.0,1.0,33000.0,85.0,12
9999,5.0,1.0,5.0,1.0,14877.0,54.0,8
23500,1.0,0.0,7.0,0.0,10.0,85.0,6
25980,7.0,0.0,7.0,3.0,53000.0,147.0,26
11480,5.0,1.0,5.0,0.0,1.0,66.0,6
9650,4.0,1.0,6.0,3.0,99000.0,100.0,14
8600,3.0,1.0,5.0,2.0,29000.0,66.0,4
10950,4.0,1.0,6.0,2.0,93000.0,100.0,6
18900,0.0,0.0,7.0,3.0,9000.0,92.0,4
11410,5.0,1.0,5.0,0.0,1647.3626086956522,56.0,11
12975,4.0,0.0,6.0,2.0,42951.0,100.0,15
28900,2.0,0.0,6.0,0.0,5.0,110.0,19
21890,1.0,0.0,6.0,2.0,39600.0,110.0,14
23500,1.0,0.0,7.0,1.0,15200.0,85.0,8
17500,0.0,0.0,5.0,2.0,26299.0,70.0,4
28615,4.0,1.0,6.0,0.0,1647.3626086956522,81.0,17
14960,1.0,1.0,6.0,2.0,101287.0,81.0,11
13500,2.0,2.0,6.0,2.0,16200.0,77.0,14
12580,4.0,1.0,6.0,3.0,89716.0,88.0,15
13280,3.0,0.0,5.0,1.0,11540.0,66.0,8
15890,2.0,0.0,6.0,3.0,56813.0,110.0,20
21415,1.0,1.0,6.0,1.0,6853.0,85.0,14
48765,7.0,0.0,6.0,0.0,11.0,165.0,16
12299,2.0,1.0,6.0,2.0,43532.0,81.0,12
32950,4.0,0.0,8.0,0.0,15.0,125.0,19
15900,1.0,0.0,7.0,3.0,114573.0,110.0,13
21500,1.0,1.0,6.0,1.0,17400.0,85.0,3
10750,2.0,1.0,6.0,2.0,70725.0,81.0,10
19490,1.0,1.0,6.0,2.0,9335.0,85.0,9
23400,1.0,0.0,7.0,0.0,10.0,85.0,16
8500,5.0,1.0,5.0,3.0,72500.0,55.0,5
17990,2.0,0.0,6.0,1.0,19800.0,110.0,22
13000,5.0,0.0,6.0,3.0,39200.0,87.0,16
20800,1.0,1.0,6.0,1.0,23300.0,85.0,4
22683,0.0,0.0,7.0,1.0,9544.0,141.0,16
14980,2.0,0.0,6.0,3.0,50278.0,103.0,15
32900,7.0,0.0,6.0,0.0,1.0,118.0,5
12930,0.0,1.0,5.0,3.0,52291.0,60.0,8
16990,2.0,1.0,6.0,0.0,7.0,92.0,14
14990,4.0,1.0,6.0,3.0,74893.0,125.0,22
13999,4.0,1.0,6.0,3.0,33500.0,103.0,12
8199,3.0,1.0,5.0,1.0,7500.0,51.0,5
18470,1.0,1.0,6.0,2.0,24900.0,85.0,14
18850,4.0,1.0,6.0,2.0,22502.0,125.0,20
12170,0.0,1.0,5.0,3.0,97930.0,66.0,6
13400,2.0,1.0,6.0,1.0,27103.0,92.0,17
9750,3.0,1.0,5.0,1.0,29100.0,66.0,14
13900,1.0,1.0,6.0,3.0,99000.0,81.0,5
21400,1.0,1.0,6.0,1.0,24500.0,85.0,6
7900,3.0,1.0,5.0,3.0,85835.0,55.0,4
13450,3.0,0.0,6.0,0.0,900.0,66.0,11
11900,4.0,0.0,6.0,3.0,109000.0,125.0,19
11635,3.0,0.0,5.0,1.0,22174.0,66.0,9
14290,4.0,1.0,6.0,3.0,72000.0,100.0,13
27490,2.0,0.0,6.0,0.0,5.0,110.0,20
23250,4.0,0.0,6.0,1.0,29633.0,121.0,21
14990,5.0,0.0,6.0,3.0,20261.0,56.0,6
14890,3.0,0.0,6.0,0.0,3.0,66.0,15
9680,2.0,0.0,6.0,2.0,153519.0,100.0,11
21800,7.0,0.0,6.0,2.0,80000.0,118.0,24
20750,4.0,1.0,6.0,1.0,29420.0,121.0,24
16980,4.0,0.0,6.0,3.0,91875.0,125.0,23
9849,3.0,1.0,5.0,1.0,15513.0,51.0,5
25990,2.0,0.0,6.0,0.0,300.0,110.0,19
21900,1.0,0.0,7.0,1.0,26151.0,85.0,4
13500,0.0,1.0,5.0,3.0,34100.0,70.0,11
24850,7.0,0.0,6.0,3.0,98877.0,118.0,23
23700,1.0,0.0,7.0,0.0,10.0,85.0,1
13680,1.0,1.0,6.0,3.0,154910.0,110.0,13
17445,0.0,0.0,7.0,3.0,45276.0,110.0,16
19760,4.0,1.0,6.0,1.0,15511.0,103.0,16
33990,4.0,0.0,6.0,0.0,3.0,147.0,24
17415,2.0,1.0,6.0,0.0,1647.3626086956522,92.0,12
25990,7.0,0.0,6.0,2.0,15888.0,118.0,1
37950,4.0,0.0,6.0,0.0,1000.0,147.0,23
18975,2.0,0.0,6.0,1.0,23751.0,110.0,18
18450,4.0,0.0,6.0,2.0,34300.0,125.0,16
14990,0.0,0.0,7.0,3.0,49351.0,66.0,17
11777,3.0,0.0,6.0,2.0,5600.0,66.0,8
7200,5.0,1.0,5.0,3.0,160000.0,55.0,2
11590,2.0,1.0,6.0,2.0,54846.0,81.0,10
34990,4.0,0.0,8.0,0.0,1647.3626086956522,125.0,14
23950,7.0,0.0,6.0,3.0,56000.0,118.0,15
24590,4.0,0.0,8.0,1.0,24874.0,125.0,20
15750,5.0,0.0,6.0,3.0,49495.0,88.0,9
17999,4.0,1.0,6.0,2.0,48500.0,125.0,17
28500,4.0,1.0,6.0,0.0,93.0,125.0,25
17900,5.0,0.0,6.0,1.0,18035.130066815145,66.0,8
10999,5.0,1.0,5.0,0.0,10.0,56.0,4
11290,3.0,1.0,5.0,0.0,5.0,51.0,4
24990,7.0,0.0,6.0,3.0,38002.0,118.0,2
22100,0.0,1.0,6.0,0.0,10000.0,85.0,13
29900,7.0,0.0,6.0,2.0,36147.0,118.0,21
16772,2.0,1.0,5.0,0.0,8.0,77.0,20
43490,7.0,0.0,6.0,0.0,4252.0,165.0,21
14900,2.0,1.0,6.0,1.0,18200.0,77.0,9
25539,1.0,0.0,7.0,0.0,1.0,110.0,5
13400,4.0,1.0,6.0,3.0,100000.0,100.0,19
31904,4.0,1.0,6.0,0.0,1647.3626086956522,125.0,7
22300,0.0,1.0,6.0,0.0,100.0,85.0,11
15799,1.0,1.0,6.0,3.0,70000.0,81.0,14
20900,0.0,0.0,7.0,1.0,24350.0,92.0,12
15499,4.0,1.0,6.0,3.0,55000.0,100.0,23
14950,4.0,0.0,6.0,3.0,53581.0,100.0,6
15990,0.0,1.0,5.0,2.0,28956.0,87.0,6
26450,0.0,0.0,7.0,0.0,50.0,85.0,15
27990,7.0,0.0,6.0,2.0,27987.0,149.0,14
17950,7.0,0.0,6.0,3.0,99950.0,118.0,9
16500,0.0,1.0,5.0,1.0,22200.0,66.0,4
22900,1.0,0.0,7.0,1.0,14391.0,85.0,6
23980,1.0,1.0,6.0,0.0,6000.0,85.0,15
19770,4.0,0.0,6.0,1.0,52446.0,125.0,18
13500,1.0,1.0,6.0,3.0,109571.0,92.0,5
18730,2.0,0.0,6.0,1.0,17771.0,110.0,22
14450,0.0,0.0,7.0,3.0,49466.0,66.0,12
14700,4.0,1.0,6.0,2.0,70000.0,100.0,15
19900,0.0,1.0,6.0,0.0,11000.0,85.0,17
15980,2.0,0.0,6.0,3.0,45900.0,100.0,19
12990,2.0,1.0,6.0,2.0,37450.0,100.0,14
23900,1.0,1.0,6.0,0.0,14.0,85.0,18
32490,4.0,1.0,6.0,0.0,10.0,147.0,23
13990,3.0,0.0,6.0,1.0,20300.0,66.0,15
19400,4.0,1.0,6.0,1.0,3095.0,103.0,9
16390,2.0,1.0,6.0,0.0,1647.3626086956522,67.0,17
12460,2.0,1.0,6.0,2.0,43816.0,81.0,16
7790,3.0,1.0,5.0,3.0,32700.0,51.0,4
13000,5.0,0.0,6.0,3.0,33000.0,66.0,8
18480,2.0,0.0,6.0,1.0,31496.0,100.0,17
8500,5.0,1.0,5.0,3.0,55000.0,55.0,3
23401,1.0,1.0,6.0,0.0,10.0,85.0,17
18990,2.0,0.0,5.0,0.0,15.0,77.0,18
22400,1.0,0.0,7.0,1.0,9500.0,85.0,7
18480,4.0,1.0,6.0,2.0,24391.0,125.0,22
22890,1.0,0.0,7.0,1.0,9000.0,85.0,10
7900,3.0,1.0,5.0,3.0,16000.0,51.0,7
16680,2.0,0.0,6.0,1.0,24829.0,110.0,19
25195,4.0,0.0,6.0,0.0,1647.3626086956522,100.0,15
7650,3.0,1.0,5.0,3.0,144260.0,70.0,4
17999,4.0,1.0,6.0,2.0,34344.0,125.0,21
27175,0.0,0.0,7.0,0.0,1647.3626086956522,85.0,13
23880,1.0,1.0,6.0,0.0,6000.0,85.0,16
34890,4.0,0.0,6.0,0.0,2987.0,147.0,25
14958,2.0,1.0,5.0,0.0,1.0,77.0,2
25650,7.0,0.0,6.0,2.0,31221.0,118.0,22
22975,5.0,0.0,6.0,1.0,13948.0,162.0,11
15490,5.0,0.0,6.0,1.0,19014.0,87.0,16
12990,2.0,1.0,5.0,2.0,23255.0,77.0,11
20989,1.0,1.0,6.0,1.0,6075.0,85.0,15
27228,4.0,0.0,6.0,0.0,1.0,122.0,8
20790,0.0,0.0,7.0,2.0,15870.0,92.0,17
21450,1.0,0.0,7.0,2.0,22448.0,85.0,13
18070,2.0,1.0,6.0,0.0,1.0,92.0,11
9890,5.0,1.0,5.0,2.0,62024.0,66.0,1
17890,0.0,0.0,7.0,3.0,12500.0,70.0,16
8900,3.0,1.0,5.0,2.0,33205.0,51.0,3
21520,1.0,1.0,6.0,0.0,10.0,110.0,2
17495,2.0,0.0,6.0,1.0,23780.0,77.0,15
58990,1.0,2.0,7.0,1.0,7500.0,228.0,17
15900,0.0,1.0,5.0,2.0,21900.0,70.0,4
21450,4.0,1.0,6.0,1.0,29200.0,121.0,23
8499,5.0,1.0,5.0,3.0,37801.0,66.0,6
17560,2.0,1.0,6.0,0.0,1.0,81.0,5
22590,1.0,1.0,6.0,0.0,10.0,85.0,11
9690,5.0,0.0,6.0,3.0,91000.0,66.0,3
16255,1.0,0.0,7.0,3.0,76019.0,92.0,6
9895,3.0,1.0,5.0,1.0,20700.0,51.0,6
23900,1.0,0.0,7.0,0.0,1647.3626086956522,85.0,12
13200,0.0,1.0,5.0,3.0,53000.0,70.0,7
9970,5.0,1.0,5.0,2.0,42500.0,54.0,7
15000,2.0,1.0,6.0,1.0,18985.0,81.0,10
16800,5.0,0.0,6.0,0.0,10.0,66.0,7
18490,2.0,1.0,5.0,0.0,1162.0,77.0,12
18990,2.0,1.0,6.0,0.0,25.0,92.0,19
23800,7.0,0.0,6.0,2.0,30000.0,118.0,2
15580,0.0,0.0,7.0,2.0,18150.0,66.0,15
20150,4.0,1.0,6.0,1.0,29350.0,121.0,22
13680,0.0,1.0,5.0,3.0,79854.0,85.0,10
8900,3.0,1.0,5.0,2.0,54935.0,51.0,8
14480,4.0,0.0,6.0,2.0,86000.0,100.0,14
11490,0.0,1.0,5.0,3.0,97976.0,70.0,8
21900,4.0,0.0,6.0,1.0,21500.0,100.0,12
21460,0.0,0.0,7.0,2.0,26800.0,110.0,16
28940,2.0,0.0,6.0,0.0,50.0,110.0,22
13480,3.0,0.0,6.0,1.0,4193.0,66.0,10
16000,0.0,0.0,7.0,3.0,11000.0,85.0,12
16900,2.0,0.0,6.0,1.0,28576.0,110.0,19
15200,2.0,1.0,5.0,0.0,8.0,66.0,8
